round,case_id,path,scope,phase,phase_count,phase_elapsed_sec,elapsed_sec
round_4,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_mask,2,0.904676,3.189582
round_4,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_write,2,1.539429,3.189582
round_4,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,minio.tile_upload,1,0.678044,3.189582
round_4,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.raster_open,1,0.001029,3.189582
round_4,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_checksum,2,0.012648,3.189582
round_4,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,grid.window_calculation,2,0.000435,3.189582
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,grid.cover,1,0.006532,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.cache,1,0.000336,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,grid.geometry,3,0.00294,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,minio.tile_stat,3,0.013579,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.checksum,1,0.050856,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.download,1,0.0,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_mask,3,0.941648,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_write,3,1.623559,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,minio.tile_upload,3,0.60153,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.raster_open,1,0.000944,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_checksum,3,0.014764,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,grid.window_calculation,3,0.000739,3.25977
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,grid.cover,1,0.00912,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.cache,1,0.000474,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,grid.geometry,1,0.000673,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,minio.tile_stat,1,0.024878,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.checksum,1,0.086321,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.download,1,0.0,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_mask,1,0.804104,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_write,1,1.495359,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,minio.tile_upload,1,0.815863,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.raster_open,1,0.00113,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_checksum,1,0.013659,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,grid.window_calculation,1,0.000183,3.253174
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,grid.cover,1,0.004441,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,source.cache,1,0.00035,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,grid.geometry,1,0.000687,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,minio.tile_stat,1,0.016444,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,source.checksum,1,0.035762,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,source.download,1,0.0,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,entity.tile_mask,1,0.871941,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,entity.tile_write,1,1.512721,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,minio.tile_upload,1,0.882534,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,source.raster_open,1,0.001181,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,entity.tile_checksum,1,0.010673,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[5],raster_worker,grid.window_calculation,1,0.000186,3.338157
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,grid.cover,1,0.006527,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,source.cache,1,0.000659,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,grid.geometry,3,0.003133,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,minio.tile_stat,3,0.488009,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,source.checksum,1,0.098697,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,source.download,1,0.0,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,entity.tile_mask,3,0.980797,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,entity.tile_write,3,1.747857,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,source.raster_open,1,0.001291,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,entity.tile_checksum,3,0.013817,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[6],raster_worker,grid.window_calculation,3,0.00075,3.344452
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,grid.cover,1,0.009458,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,source.cache,1,0.00034,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,grid.geometry,1,0.000806,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,minio.tile_stat,1,0.01695,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,source.checksum,1,0.103282,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,source.download,1,0.0,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,entity.tile_mask,1,0.885942,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,entity.tile_write,1,1.474197,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,minio.tile_upload,1,1.086679,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,source.raster_open,1,0.000971,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,entity.tile_checksum,1,0.010702,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[7],raster_worker,grid.window_calculation,1,0.000218,3.59093
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,grid.cover,1,0.005421,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,source.cache,1,0.000338,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,grid.geometry,2,0.001893,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,minio.tile_stat,2,0.012965,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,source.checksum,1,0.037154,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,source.download,1,0.0,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,entity.tile_mask,2,0.915173,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,entity.tile_write,2,1.639872,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,minio.tile_upload,2,0.965954,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,source.raster_open,1,0.000894,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,entity.tile_checksum,2,0.038653,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[8],raster_worker,grid.window_calculation,2,0.000447,3.620665
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,grid.cover,1,0.009047,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,source.cache,1,0.000375,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,grid.geometry,1,0.000891,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,minio.tile_stat,1,0.019519,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,source.checksum,1,0.040794,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,source.download,1,0.0,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,entity.tile_mask,1,0.837752,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,entity.tile_write,1,1.593969,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,minio.tile_upload,1,1.130932,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,source.raster_open,1,0.001212,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,entity.tile_checksum,1,0.012195,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[9],raster_worker,grid.window_calculation,1,0.000229,3.648481
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,grid.cover,1,0.017948,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,source.cache,1,0.000421,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,grid.geometry,2,0.001933,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,minio.tile_stat,2,1.099834,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,source.checksum,1,0.041949,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,source.download,1,0.0,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,entity.tile_mask,2,0.923765,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,entity.tile_write,2,1.615116,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,minio.tile_upload,1,0.068034,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,source.raster_open,1,0.000975,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,entity.tile_checksum,2,0.011468,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[10],raster_worker,grid.window_calculation,2,0.000485,3.784145
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,grid.cover,1,0.007722,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,source.cache,1,0.000301,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,grid.geometry,3,0.002822,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,minio.tile_stat,3,0.022274,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,source.checksum,1,0.039255,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,source.download,1,0.0,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,entity.tile_mask,3,0.97906,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,entity.tile_write,3,1.639593,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,minio.tile_upload,1,1.10951,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,source.raster_open,1,0.001108,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,entity.tile_checksum,3,0.011293,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[11],raster_worker,grid.window_calculation,3,0.000689,3.815995
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,grid.cover,1,0.008313,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,source.cache,1,0.000302,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,grid.geometry,1,0.000951,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,minio.tile_stat,1,0.027813,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,source.checksum,1,0.100774,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,source.download,1,0.0,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,entity.tile_mask,1,0.850385,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,entity.tile_write,1,1.440768,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,minio.tile_upload,1,1.466086,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,source.raster_open,1,0.001209,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,entity.tile_checksum,1,0.013097,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[12],raster_worker,grid.window_calculation,1,0.000232,3.911445
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,grid.cover,1,0.008397,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,source.cache,1,0.000379,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,grid.geometry,2,0.001741,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,minio.tile_stat,2,1.437186,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,source.checksum,1,0.108104,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,source.download,1,0.0,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,entity.tile_mask,2,1.17403,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,entity.tile_write,2,1.537396,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,source.raster_open,1,0.001219,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,entity.tile_checksum,2,0.0113,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[13],raster_worker,grid.window_calculation,2,0.000431,4.282105
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,grid.cover,1,0.006105,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,source.cache,1,0.000239,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,grid.geometry,3,0.002702,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,minio.tile_stat,3,0.035729,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,source.checksum,1,0.113408,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,source.download,1,0.0,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,entity.tile_mask,3,0.927153,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,entity.tile_write,3,1.622521,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,minio.tile_upload,1,1.786775,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,source.raster_open,1,0.001117,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,entity.tile_checksum,3,0.013325,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[14],raster_worker,grid.window_calculation,3,0.000637,4.512008
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,grid.cover,1,0.007189,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,source.cache,1,0.000531,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,grid.geometry,1,0.001445,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,minio.tile_stat,1,0.012675,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,source.checksum,1,0.063003,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,source.download,1,0.0,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,entity.tile_mask,1,0.901816,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,entity.tile_write,1,1.450144,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,minio.tile_upload,1,2.304466,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,source.raster_open,1,0.001169,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,entity.tile_checksum,1,0.012492,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].workers[15],raster_worker,grid.window_calculation,1,0.000224,4.7568
round_4,optical_isea4h,datasets[0].timings.units[3].source_preflight,source_preflight,minio.stat,1,0.006307,4.801313
round_4,optical_isea4h,datasets[0].timings.workflow,workflow_dataset,runner.execute,1,19.280927,19.381905
round_4,optical_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.01417,19.381905
round_4,optical_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.08524,19.381905
round_4,radar_geohash,timings.job_driver,ray_job_driver,workflow.run,1,3.670992,3.827071
round_4,radar_geohash,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.150699,3.827071
round_4,radar_geohash,timings.job_driver,ray_job_driver,task.start_attempt,1,0.004579,3.827071
round_4,radar_geohash,datasets[0].timings.units[0].driver,logical_batch_driver,ray.init,1,0.069316,1.857564
round_4,radar_geohash,datasets[0].timings.units[0].driver,logical_batch_driver,ray.wait,2,1.742648,1.857564
round_4,radar_geohash,datasets[0].timings.units[0].driver,logical_batch_driver,ray.result_get,1,0.00033,1.857564
round_4,radar_geohash,datasets[0].timings.units[0].driver,logical_batch_driver,ray.task_submit,1,0.040506,1.857564
round_4,radar_geohash,datasets[0].timings.units[0].driver,logical_batch_driver,ray.task_prepare,2,0.000256,1.857564
round_4,radar_geohash,datasets[0].timings.units[0].driver,logical_batch_driver,driver.result_merge,1,6e-06,1.857564
round_4,radar_geohash,datasets[0].timings.units[0].workers[0],logical_worker,grid.cover,1,0.00181,0.183248
round_4,radar_geohash,datasets[0].timings.units[0].workers[0],logical_worker,grid.geometry,3,3.7e-05,0.183248
round_4,radar_geohash,datasets[0].timings.units[0].workers[0],logical_worker,minio.chunk_stat,1,0.007286,0.183248
round_4,radar_geohash,datasets[0].timings.units[0].workers[0],logical_worker,minio.chunk_upload,1,0.0476,0.183248
round_4,radar_geohash,datasets[0].timings.units[0].workers[0],logical_worker,logical.row_generation,1,0.000316,0.183248
round_4,radar_geohash,datasets[0].timings.units[0].workers[0],logical_worker,logical.chunk_serialize,1,0.000277,0.183248
round_4,radar_geohash,datasets[0].timings.units[0].workers[0],logical_worker,opengauss.logical_stage,1,0.12552,0.183248
round_4,radar_geohash,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.153386,2.201364
round_4,radar_geohash,datasets[0].timings.units[1].driver,logical_batch_driver,ray.wait,2,1.375539,1.390903
round_4,radar_geohash,datasets[0].timings.units[1].driver,logical_batch_driver,ray.result_get,1,0.000335,1.390903
round_4,radar_geohash,datasets[0].timings.units[1].driver,logical_batch_driver,ray.task_submit,1,0.007826,1.390903
round_4,radar_geohash,datasets[0].timings.units[1].driver,logical_batch_driver,ray.task_prepare,2,0.00024,1.390903
round_4,radar_geohash,datasets[0].timings.units[1].driver,logical_batch_driver,driver.result_merge,1,7e-06,1.390903
round_4,radar_geohash,datasets[0].timings.units[1].workers[0],logical_worker,grid.cover,1,0.001651,0.12857
round_4,radar_geohash,datasets[0].timings.units[1].workers[0],logical_worker,grid.geometry,3,4e-05,0.12857
round_4,radar_geohash,datasets[0].timings.units[1].workers[0],logical_worker,minio.chunk_stat,1,0.006907,0.12857
round_4,radar_geohash,datasets[0].timings.units[1].workers[0],logical_worker,minio.chunk_upload,1,0.027564,0.12857
round_4,radar_geohash,datasets[0].timings.units[1].workers[0],logical_worker,logical.row_generation,1,0.000324,0.12857
round_4,radar_geohash,datasets[0].timings.units[1].workers[0],logical_worker,logical.chunk_serialize,1,0.000275,0.12857
round_4,radar_geohash,datasets[0].timings.units[1].workers[0],logical_worker,opengauss.logical_stage,1,0.091431,0.12857
round_4,radar_geohash,datasets[0].timings.units[1].source_preflight,source_preflight,minio.stat,1,0.007292,1.398313
round_4,radar_geohash,datasets[0].timings.workflow,workflow_dataset,runner.execute,1,3.60104,3.67063
round_4,radar_geohash,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.013649,3.67063
round_4,radar_geohash,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.014904,3.67063
round_4,radar_geohash,datasets[0].timings.workflow,workflow_dataset,opengauss.record_output_chunks,1,0.006519,3.67063
round_4,radar_geohash,datasets[0].timings.workflow,workflow_dataset,opengauss.verify_output_chunks,1,0.020336,3.67063
round_4,radar_geohash,datasets[0].timings.workflow,workflow_dataset,opengauss.promote_logical_staging,1,0.012586,3.67063
round_4,radar_mgrs,timings.job_driver,ray_job_driver,workflow.run,1,3.678277,3.824619
round_4,radar_mgrs,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.141408,3.824619
round_4,radar_mgrs,timings.job_driver,ray_job_driver,task.start_attempt,1,0.004215,3.824619
round_4,radar_mgrs,datasets[0].timings.units[0].driver,logical_batch_driver,ray.init,1,0.072818,1.727251
round_4,radar_mgrs,datasets[0].timings.units[0].driver,logical_batch_driver,ray.wait,2,1.605459,1.727251
round_4,radar_mgrs,datasets[0].timings.units[0].driver,logical_batch_driver,ray.result_get,1,0.000343,1.727251
round_4,radar_mgrs,datasets[0].timings.units[0].driver,logical_batch_driver,ray.task_submit,1,0.0437,1.727251
round_4,radar_mgrs,datasets[0].timings.units[0].driver,logical_batch_driver,ray.task_prepare,2,0.000258,1.727251
round_4,radar_mgrs,datasets[0].timings.units[0].driver,logical_batch_driver,driver.result_merge,1,6e-06,1.727251
round_4,radar_mgrs,datasets[0].timings.units[0].workers[0],logical_worker,grid.cover,1,0.221872,0.3688
round_4,radar_mgrs,datasets[0].timings.units[0].workers[0],logical_worker,grid.geometry,15,0.002298,0.3688
round_4,radar_mgrs,datasets[0].timings.units[0].workers[0],logical_worker,minio.chunk_stat,1,0.007289,0.3688
round_4,radar_mgrs,datasets[0].timings.units[0].workers[0],logical_worker,minio.chunk_upload,1,0.037481,0.3688
round_4,radar_mgrs,datasets[0].timings.units[0].workers[0],logical_worker,logical.row_generation,1,0.003347,0.3688
round_4,radar_mgrs,datasets[0].timings.units[0].workers[0],logical_worker,logical.chunk_serialize,1,0.002557,0.3688
round_4,radar_mgrs,datasets[0].timings.units[0].workers[0],logical_worker,opengauss.logical_stage,1,0.095705,0.3688
round_4,radar_mgrs,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.149392,2.06533
round_4,radar_mgrs,datasets[0].timings.units[1].driver,logical_batch_driver,ray.wait,2,1.502201,1.515993
round_4,radar_mgrs,datasets[0].timings.units[1].driver,logical_batch_driver,ray.result_get,1,0.000295,1.515993
round_4,radar_mgrs,datasets[0].timings.units[1].driver,logical_batch_driver,ray.task_submit,1,0.009298,1.515993
round_4,radar_mgrs,datasets[0].timings.units[1].driver,logical_batch_driver,ray.task_prepare,2,0.000242,1.515993
round_4,radar_mgrs,datasets[0].timings.units[1].driver,logical_batch_driver,driver.result_merge,1,6e-06,1.515993
round_4,radar_mgrs,datasets[0].timings.units[1].workers[0],logical_worker,grid.cover,1,0.10915,0.255755
round_4,radar_mgrs,datasets[0].timings.units[1].workers[0],logical_worker,grid.geometry,15,0.002379,0.255755
round_4,radar_mgrs,datasets[0].timings.units[1].workers[0],logical_worker,minio.chunk_stat,1,0.006878,0.255755
round_4,radar_mgrs,datasets[0].timings.units[1].workers[0],logical_worker,minio.chunk_upload,1,0.031562,0.255755
round_4,radar_mgrs,datasets[0].timings.units[1].workers[0],logical_worker,logical.row_generation,1,0.003495,0.255755
round_4,radar_mgrs,datasets[0].timings.units[1].workers[0],logical_worker,logical.chunk_serialize,1,0.002564,0.255755
round_4,radar_mgrs,datasets[0].timings.units[1].workers[0],logical_worker,opengauss.logical_stage,1,0.101502,0.255755
round_4,radar_mgrs,datasets[0].timings.units[1].source_preflight,source_preflight,minio.stat,1,0.006959,1.52307
round_4,radar_mgrs,datasets[0].timings.workflow,workflow_dataset,runner.execute,1,3.589731,3.677931
round_4,radar_mgrs,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.012438,3.677931
round_4,radar_mgrs,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.018446,3.677931
round_4,radar_mgrs,datasets[0].timings.workflow,workflow_dataset,opengauss.record_output_chunks,1,0.006237,3.677931
round_4,radar_mgrs,datasets[0].timings.workflow,workflow_dataset,opengauss.verify_output_chunks,1,0.024083,3.677931
round_4,radar_mgrs,datasets[0].timings.workflow,workflow_dataset,opengauss.promote_logical_staging,1,0.025106,3.677931
round_4,radar_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,11.572023,11.725118
round_4,radar_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.148294,11.725118
round_4,radar_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.004095,11.725118
round_4,radar_isea4h,datasets[0].timings.units[0].driver,raster_driver,ray.init,1,0.072473,8.392948
round_4,radar_isea4h,datasets[0].timings.units[0].driver,raster_driver,ray.wait,23,8.217507,8.392948
round_4,radar_isea4h,datasets[0].timings.units[0].driver,raster_driver,ray.result_get,16,0.004932,8.392948
round_4,radar_isea4h,datasets[0].timings.units[0].driver,raster_driver,ray.task_submit,16,0.053503,8.392948
round_4,radar_isea4h,datasets[0].timings.units[0].driver,raster_driver,driver.result_merge,16,0.000115,8.392948
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.cover,1,4.605138,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.000556,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,1,0.000817,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,1,0.008641,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.032525,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,1,0.235305,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,1,0.355966,5.627882
round_4,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,1,0.356339,5.627882
